entry_date,entry_price,trigger_price,days_to_liquidation,max_drawdown_after_entry_pct,min_price_after_entry,min_price_date
2016-02-16,31.03,24.824,,0.0,31.03,2016-02-16
2016-02-17,33.74,26.992,,1.24,33.32,2016-02-19
2016-02-18,33.35,26.68,,0.09,33.32,2016-02-19
2016-02-19,33.32,26.656,,0.0,33.32,2016-02-19
2016-02-22,35.55,28.44,,0.31,35.44,2016-02-23
2016-02-23,35.44,28.352,,0.0,35.44,2016-02-23
2016-02-24,35.8,28.64,,0.03,35.79,2019-06-03
2016-02-25,37.49,29.992,,4.53,35.79,2019-06-03
2016-02-26,38.07,30.456,,5.99,35.79,2019-06-03
2016-02-29,38.39,30.712,,6.77,35.79,2019-06-03
2016-03-01,37.27,29.816,,3.97,35.79,2019-06-03
2016-03-02,37.67,30.136,,4.99,35.79,2019-06-03
2016-03-03,39.15,31.32,,8.58,35.79,2019-06-03
2016-03-04,40.21,32.168,,10.99,35.79,2019-06-03
2016-03-07,41.06,32.848,,12.83,35.79,2019-06-03
2016-03-08,40.52,32.416,,11.67,35.79,2019-06-03
2016-03-09,41.74,33.392,,14.25,35.79,2019-06-03
2016-03-10,41.04,32.832,,12.79,35.79,2019-06-03
2016-03-11,41.5,33.2,,13.76,35.79,2019-06-03
2016-03-14,43.03,34.424,,16.83,35.79,2019-06-03
2016-03-15,43.67,34.936,,18.04,35.79,2019-06-03
2016-03-16,44.39,35.512,,19.37,35.79,2019-06-03
2016-03-17,45.28,36.224,807,20.96,35.79,2019-06-03
2016-03-18,46.55,37.24,165,20.37,37.07,2016-11-10
2016-03-21,47.66,38.128,158,21.11,37.6,2016-11-02
2016-03-22,46.85,37.48,158,20.0,37.48,2016-11-03
2016-03-23,44.52,35.616,,19.61,35.79,2019-06-03
2016-03-24,45.55,36.44,163,20.33,36.29,2016-11-14
2016-03-28,46.05,36.84,162,21.19,36.29,2016-11-14
2016-03-29,46.03,36.824,161,21.16,36.29,2016-11-14
2016-03-30,45.38,36.304,160,20.03,36.29,2016-11-14
2016-03-31,45.95,36.76,159,21.02,36.29,2016-11-14
2016-04-01,47.52,38.016,150,20.88,37.6,2016-11-02
2016-04-04,49.4,39.52,56,20.38,39.33,2016-06-22
2016-04-05,51.09,40.872,55,23.02,39.33,2016-06-22
2016-04-06,53.08,42.464,21,20.29,42.31,2016-05-05
2016-04-07,51.44,41.152,28,20.43,40.93,2016-05-17
2016-04-08,50.01,40.008,52,21.36,39.33,2016-06-22
2016-04-11,49.98,39.984,51,21.31,39.33,2016-06-22
2016-04-12,49.56,39.648,50,20.64,39.33,2016-06-22
2016-04-13,50.91,40.728,49,22.75,39.33,2016-06-22
2016-04-14,50.37,40.296,48,21.92,39.33,2016-06-22
2016-04-15,50.9,40.72,47,22.73,39.33,2016-06-22
2016-04-18,50.78,40.624,46,22.55,39.33,2016-06-22
2016-04-19,49.47,39.576,45,20.5,39.33,2016-06-22
2016-04-20,49.99,39.992,44,21.32,39.33,2016-06-22
2016-04-21,49.66,39.728,43,20.8,39.33,2016-06-22
2016-04-22,50.75,40.6,42,22.5,39.33,2016-06-22
2016-04-25,50.36,40.288,41,21.9,39.33,2016-06-22
2016-04-26,50.75,40.6,40,22.5,39.33,2016-06-22
2016-04-27,50.29,40.232,39,21.79,39.33,2016-06-22
2016-04-28,49.54,39.632,38,20.61,39.33,2016-06-22
2016-04-29,48.15,38.52,129,20.75,38.16,2016-11-01
2016-05-02,48.36,38.688,38,20.12,38.63,2016-06-24
2016-05-03,46.46,37.168,134,20.21,37.07,2016-11-10
2016-05-04,44.51,35.608,,19.59,35.79,2019-06-03
2016-05-05,42.31,33.848,,15.41,35.79,2019-06-03
2016-05-06,42.99,34.392,,16.75,35.79,2019-06-03
2016-05-09,41.78,33.424,,14.34,35.79,2019-06-03
2016-05-10,41.74,33.392,,14.25,35.79,2019-06-03
2016-05-11,41.79,33.432,,14.36,35.79,2019-06-03
2016-05-12,41.46,33.168,,13.68,35.79,2019-06-03
2016-05-13,41.52,33.216,,13.8,35.79,2019-06-03
2016-05-16,41.66,33.328,,14.09,35.79,2019-06-03
2016-05-17,40.93,32.744,,12.56,35.79,2019-06-03
2016-05-18,42.23,33.784,,15.25,35.79,2019-06-03
2016-05-19,43.04,34.432,,16.84,35.79,2019-06-03
2016-05-20,44.06,35.248,,18.77,35.79,2019-06-03
2016-05-23,43.24,34.592,,17.23,35.79,2019-06-03
2016-05-24,43.58,34.864,,17.88,35.79,2019-06-03
2016-05-25,43.92,35.136,,18.51,35.79,2019-06-03
2016-05-26,45.02,36.016,758,20.5,35.79,2019-06-03
2016-05-27,44.61,35.688,,19.77,35.79,2019-06-03
2016-05-31,44.65,35.72,,19.84,35.79,2019-06-03
2016-06-01,43.91,35.128,,18.49,35.79,2019-06-03
2016-06-02,43.79,35.032,,18.27,35.79,2019-06-03
2016-06-03,43.8,35.04,,18.29,35.79,2019-06-03
2016-06-06,44.14,35.312,,18.92,35.79,2019-06-03
2016-06-07,46.47,37.176,110,20.23,37.07,2016-11-10
2016-06-08,47.1,37.68,103,20.17,37.6,2016-11-02
2016-06-09,45.87,36.696,110,20.89,36.29,2016-11-14
2016-06-10,43.76,35.008,,18.21,35.79,2019-06-03
2016-06-13,43.57,34.856,,17.86,35.79,2019-06-03
2016-06-14,42.99,34.392,,16.75,35.79,2019-06-03
2016-06-15,43.54,34.832,,17.8,35.79,2019-06-03
2016-06-16,43.59,34.872,,17.89,35.79,2019-06-03
2016-06-17,43.09,34.472,,16.94,35.79,2019-06-03
2016-06-20,43.94,35.152,,18.55,35.79,2019-06-03
2016-06-21,43.92,35.136,,18.51,35.79,2019-06-03
2016-06-22,39.33,31.464,,9.0,35.79,2019-06-03
2016-06-23,39.28,31.424,,8.88,35.79,2019-06-03
2016-06-24,38.63,30.904,,7.35,35.79,2019-06-03
2016-06-27,39.71,31.768,,9.87,35.79,2019-06-03
2016-06-28,40.36,32.288,,11.32,35.79,2019-06-03
2016-06-29,42.04,33.632,,14.87,35.79,2019-06-03
2016-06-30,42.46,33.968,,15.71,35.79,2019-06-03
2016-07-01,43.3,34.64,,17.34,35.79,2019-06-03
2016-07-05,42.8,34.24,,16.38,35.79,2019-06-03
2016-07-06,42.89,34.312,,16.55,35.79,2019-06-03
2016-07-07,43.19,34.552,,17.13,35.79,2019-06-03
2016-07-08,43.36,34.688,,17.46,35.79,2019-06-03
2016-07-11,44.96,35.968,728,20.4,35.79,2019-06-03
2016-07-12,44.93,35.944,727,20.34,35.79,2019-06-03
2016-07-13,44.51,35.608,,19.59,35.79,2019-06-03
2016-07-14,44.31,35.448,,19.23,35.79,2019-06-03
2016-07-15,44.08,35.264,,18.81,35.79,2019-06-03
2016-07-18,45.25,36.2,723,20.91,35.79,2019-06-03
2016-07-19,45.05,36.04,722,20.55,35.79,2019-06-03
2016-07-20,45.67,36.536,82,20.54,36.29,2016-11-14
2016-07-21,44.1,35.28,,18.84,35.79,2019-06-03
2016-07-22,44.45,35.56,,19.48,35.79,2019-06-03
2016-07-25,46.0,36.8,79,21.11,36.29,2016-11-14
2016-07-26,45.9,36.72,78,20.94,36.29,2016-11-14
2016-07-27,45.7,36.56,77,20.59,36.29,2016-11-14
2016-07-28,46.12,36.896,76,21.31,36.29,2016-11-14
2016-07-29,46.96,37.568,68,20.19,37.48,2016-11-03
2016-08-01,46.0,36.8,74,21.11,36.29,2016-11-14
2016-08-02,45.44,36.352,73,20.14,36.29,2016-11-14
2016-08-03,45.16,36.128,711,20.75,35.79,2019-06-03
2016-08-04,46.12,36.896,71,21.31,36.29,2016-11-14
2016-08-05,46.01,36.808,70,21.13,36.29,2016-11-14
2016-08-08,45.23,36.184,708,20.87,35.79,2019-06-03
2016-08-09,45.82,36.656,68,20.8,36.29,2016-11-14
2016-08-10,45.13,36.104,706,20.7,35.79,2019-06-03
2016-08-11,44.98,35.984,705,20.43,35.79,2019-06-03
2016-08-12,45.12,36.096,704,20.68,35.79,2019-06-03
2016-08-15,45.12,36.096,703,20.68,35.79,2019-06-03
2016-08-16,44.72,35.776,,19.97,35.79,2019-06-03
2016-08-17,44.65,35.72,,19.84,35.79,2019-06-03
2016-08-18,44.7,35.76,,19.93,35.79,2019-06-03
2016-08-19,45.0,36.0,699,20.47,35.79,2019-06-03
2016-08-22,44.59,35.672,,19.74,35.79,2019-06-03
2016-08-23,44.97,35.976,697,20.41,35.79,2019-06-03
2016-08-24,44.52,35.616,,19.61,35.79,2019-06-03
2016-08-25,44.19,35.352,,19.01,35.79,2019-06-03
2016-08-26,44.0,35.2,,18.66,35.79,2019-06-03
2016-08-29,43.04,34.432,,16.84,35.79,2019-06-03
2016-08-30,42.27,33.816,,15.33,35.79,2019-06-03
2016-08-31,42.4,33.92,,15.59,35.79,2019-06-03
2016-09-01,40.15,32.12,,10.86,35.79,2019-06-03
2016-09-02,39.56,31.648,,9.53,35.79,2019-06-03
2016-09-06,40.57,32.456,,11.78,35.79,2019-06-03
2016-09-07,40.34,32.272,,11.28,35.79,2019-06-03
2016-09-08,39.47,31.576,,9.32,35.79,2019-06-03
2016-09-09,38.89,31.112,,7.97,35.79,2019-06-03
2016-09-12,39.66,31.728,,9.76,35.79,2019-06-03
2016-09-13,39.21,31.368,,8.72,35.79,2019-06-03
2016-09-14,39.28,31.424,,8.88,35.79,2019-06-03
2016-09-15,40.08,32.064,,10.7,35.79,2019-06-03
2016-09-16,41.08,32.864,,12.88,35.79,2019-06-03
2016-09-19,41.27,33.016,,13.28,35.79,2019-06-03
2016-09-20,40.93,32.744,,12.56,35.79,2019-06-03
2016-09-21,41.04,32.832,,12.79,35.79,2019-06-03
2016-09-22,41.29,33.032,,13.32,35.79,2019-06-03
2016-09-23,41.49,33.192,,13.74,35.79,2019-06-03
2016-09-26,41.8,33.44,,14.38,35.79,2019-06-03
2016-09-27,41.16,32.928,,13.05,35.79,2019-06-03
2016-09-28,41.25,33.0,,13.24,35.79,2019-06-03
2016-09-29,40.14,32.112,,10.84,35.79,2019-06-03
2016-09-30,40.81,32.648,,12.3,35.79,2019-06-03
2016-10-03,42.74,34.192,,16.26,35.79,2019-06-03
2016-10-04,42.28,33.824,,15.35,35.79,2019-06-03
2016-10-05,41.69,33.352,,14.15,35.79,2019-06-03
2016-10-06,40.2,32.16,,10.97,35.79,2019-06-03
2016-10-07,39.32,31.456,,8.98,35.79,2019-06-03
2016-10-10,40.19,32.152,,10.95,35.79,2019-06-03
2016-10-11,40.02,32.016,,10.57,35.79,2019-06-03
2016-10-12,40.3,32.24,,11.19,35.79,2019-06-03
2016-10-13,40.05,32.04,,10.64,35.79,2019-06-03
2016-10-14,39.3,31.44,,8.93,35.79,2019-06-03
2016-10-17,38.79,31.032,,7.73,35.79,2019-06-03
2016-10-18,39.82,31.856,,10.12,35.79,2019-06-03
2016-10-19,40.71,32.568,,12.09,35.79,2019-06-03
2016-10-20,39.82,31.856,,10.12,35.79,2019-06-03
2016-10-21,40.02,32.016,,10.57,35.79,2019-06-03
2016-10-24,40.55,32.44,,11.74,35.79,2019-06-03
2016-10-25,40.47,32.376,,11.56,35.79,2019-06-03
2016-10-26,40.45,32.36,,11.52,35.79,2019-06-03
2016-10-27,40.8,32.64,,12.28,35.79,2019-06-03
2016-10-28,39.99,31.992,,10.5,35.79,2019-06-03
2016-10-31,39.55,31.64,,9.51,35.79,2019-06-03
2016-11-01,38.16,30.528,,6.21,35.79,2019-06-03
2016-11-02,37.6,30.08,,4.81,35.79,2019-06-03
2016-11-03,37.48,29.984,,4.51,35.79,2019-06-03
2016-11-04,38.11,30.488,,6.09,35.79,2019-06-03
2016-11-07,38.64,30.912,,7.38,35.79,2019-06-03
2016-11-08,38.99,31.192,,8.21,35.79,2019-06-03
2016-11-09,38.01,30.408,,5.84,35.79,2019-06-03
2016-11-10,37.07,29.656,,3.45,35.79,2019-06-03
2016-11-11,37.71,30.168,,5.09,35.79,2019-06-03
2016-11-14,36.29,29.032,,1.38,35.79,2019-06-03
2016-11-15,36.75,29.4,,2.61,35.79,2019-06-03
2016-11-16,36.79,29.432,,2.72,35.79,2019-06-03
2016-11-17,37.73,30.184,,5.14,35.79,2019-06-03
2016-11-18,37.0,29.6,,3.27,35.79,2019-06-03
2016-11-21,36.9,29.52,,3.01,35.79,2019-06-03
2016-11-22,38.23,30.584,,6.38,35.79,2019-06-03
2016-11-23,38.63,30.904,,7.35,35.79,2019-06-03
2016-11-25,39.33,31.464,,9.0,35.79,2019-06-03
2016-11-28,39.22,31.376,,8.75,35.79,2019-06-03
2016-11-29,37.91,30.328,,5.59,35.79,2019-06-03
2016-11-30,37.88,30.304,,5.52,35.79,2019-06-03
2016-12-01,36.38,29.104,,1.62,35.79,2019-06-03
2016-12-02,36.29,29.032,,1.38,35.79,2019-06-03
2016-12-05,37.36,29.888,,4.2,35.79,2019-06-03
2016-12-06,37.17,29.736,,3.71,35.79,2019-06-03
2016-12-07,38.63,30.904,,7.35,35.79,2019-06-03
2016-12-08,38.46,30.768,,6.94,35.79,2019-06-03
2016-12-09,38.44,30.752,,6.89,35.79,2019-06-03
2016-12-12,38.49,30.792,,7.01,35.79,2019-06-03
2016-12-13,39.63,31.704,,9.69,35.79,2019-06-03
2016-12-14,39.74,31.792,,9.94,35.79,2019-06-03
2016-12-15,39.52,31.616,,9.44,35.79,2019-06-03
2016-12-16,40.5,32.4,,11.63,35.79,2019-06-03
2016-12-19,40.55,32.44,,11.74,35.79,2019-06-03
2016-12-20,41.76,33.408,,14.3,35.79,2019-06-03
2016-12-21,41.54,33.232,,13.84,35.79,2019-06-03
2016-12-22,41.69,33.352,,14.15,35.79,2019-06-03
2016-12-23,42.67,34.136,,16.12,35.79,2019-06-03
2016-12-27,43.91,35.128,,18.49,35.79,2019-06-03
2016-12-28,43.95,35.16,,18.57,35.79,2019-06-03
2016-12-29,42.94,34.352,,16.65,35.79,2019-06-03
2016-12-30,42.74,34.192,,16.26,35.79,2019-06-03
2017-01-03,43.4,34.72,,17.53,35.79,2019-06-03
2017-01-04,45.4,36.32,605,21.17,35.79,2019-06-03
2017-01-05,45.35,36.28,604,21.08,35.79,2019-06-03
2017-01-06,45.8,36.64,603,21.86,35.79,2019-06-03
2017-01-09,46.26,37.008,602,22.63,35.79,2019-06-03
2017-01-10,45.97,36.776,601,22.14,35.79,2019-06-03
2017-01-11,45.95,36.76,600,22.11,35.79,2019-06-03
2017-01-12,45.92,36.736,599,22.06,35.79,2019-06-03
2017-01-13,47.55,38.04,594,20.63,37.74,2019-05-28
2017-01-17,47.12,37.696,595,20.12,37.64,2019-05-30
2017-01-18,47.67,38.136,591,20.01,38.13,2019-05-24
2017-01-19,48.75,39.0,588,20.92,38.55,2019-05-22
2017-01-20,48.95,39.16,587,21.25,38.55,2019-05-22
2017-01-23,49.78,39.824,586,22.56,38.55,2019-05-22
2017-01-24,50.92,40.736,585,24.29,38.55,2019-05-22
2017-01-25,50.89,40.712,584,24.25,38.55,2019-05-22
2017-01-26,50.5,40.4,583,23.66,38.55,2019-05-22
2017-01-27,50.59,40.472,582,23.8,38.55,2019-05-22
2017-01-30,50.13,40.104,581,23.1,38.55,2019-05-22
2017-01-31,50.39,40.312,580,23.5,38.55,2019-05-22
2017-02-01,49.85,39.88,579,22.67,38.55,2019-05-22
2017-02-02,50.31,40.248,578,23.38,38.55,2019-05-22
2017-02-03,50.27,40.216,577,23.31,38.55,2019-05-22
2017-02-06,51.55,41.24,574,20.33,41.07,2019-05-20
2017-02-07,51.5,41.2,573,20.25,41.07,2019-05-20
2017-02-08,52.42,41.936,572,21.65,41.07,2019-05-20
2017-02-09,53.84,43.072,570,21.6,42.21,2019-05-17
2017-02-10,53.85,43.08,569,21.62,42.21,2019-05-17
2017-02-13,56.12,44.896,568,24.79,42.21,2019-05-17
2017-02-14,56.2,44.96,567,24.89,42.21,2019-05-17
2017-02-15,55.95,44.76,566,24.56,42.21,2019-05-17
2017-02-16,53.79,43.032,565,21.53,42.21,2019-05-17
2017-02-17,54.45,43.56,564,22.48,42.21,2019-05-17
2017-02-21,55.48,44.384,563,23.92,42.21,2019-05-17
2017-02-22,54.7,43.76,562,22.83,42.21,2019-05-17
2017-02-23,51.2,40.96,564,24.71,38.55,2019-05-22
2017-02-24,51.4,41.12,561,20.1,41.07,2019-05-20
2017-02-27,49.25,39.4,562,21.73,38.55,2019-05-22
2017-02-28,50.0,40.0,561,22.9,38.55,2019-05-22
2017-03-01,50.0,40.0,560,22.9,38.55,2019-05-22
2017-03-02,50.1,40.08,559,23.05,38.55,2019-05-22
2017-03-03,50.31,40.248,558,23.38,38.55,2019-05-22
2017-03-06,50.24,40.192,557,23.27,38.55,2019-05-22
2017-03-07,49.72,39.776,556,22.47,38.55,2019-05-22
2017-03-08,49.37,39.496,555,21.92,38.55,2019-05-22
2017-03-09,48.98,39.184,554,21.29,38.55,2019-05-22
2017-03-10,48.74,38.992,553,20.91,38.55,2019-05-22
2017-03-13,49.23,39.384,552,21.69,38.55,2019-05-22
2017-03-14,51.6,41.28,549,20.41,41.07,2019-05-20
2017-03-15,51.15,40.92,550,24.63,38.55,2019-05-22
2017-03-16,52.41,41.928,547,21.64,41.07,2019-05-20
2017-03-17,52.3,41.84,546,21.47,41.07,2019-05-20
2017-03-20,52.38,41.904,545,21.59,41.07,2019-05-20
2017-03-21,50.14,40.112,546,23.12,38.55,2019-05-22
2017-03-22,51.0,40.8,545,24.41,38.55,2019-05-22
2017-03-23,50.96,40.768,544,24.35,38.55,2019-05-22
2017-03-24,52.63,42.104,541,21.96,41.07,2019-05-20
2017-03-27,54.04,43.232,539,21.89,42.21,2019-05-17
2017-03-28,55.49,44.392,538,23.93,42.21,2019-05-17
2017-03-29,55.48,44.384,537,23.92,42.21,2019-05-17
2017-03-30,55.58,44.464,536,24.06,42.21,2019-05-17
2017-03-31,55.66,44.528,535,24.16,42.21,2019-05-17
2017-04-03,59.7,47.76,519,21.22,47.03,2019-04-26
2017-04-04,60.74,48.592,518,22.57,47.03,2019-04-26
2017-04-05,59.0,47.2,517,20.29,47.03,2019-04-26
2017-04-06,59.74,47.792,516,21.28,47.03,2019-04-26
2017-04-07,60.51,48.408,515,22.28,47.03,2019-04-26
2017-04-10,62.48,49.984,513,20.73,49.53,2019-04-25
2017-04-11,61.74,49.392,513,23.83,47.03,2019-04-26
2017-04-12,59.37,47.496,512,20.78,47.03,2019-04-26
2017-04-13,60.8,48.64,511,22.65,47.03,2019-04-26
2017-04-17,60.29,48.232,510,21.99,47.03,2019-04-26
2017-04-18,60.05,48.04,509,21.68,47.03,2019-04-26
2017-04-19,61.1,48.88,508,23.03,47.03,2019-04-26
2017-04-20,60.5,48.4,507,22.26,47.03,2019-04-26
2017-04-21,61.12,48.896,506,23.05,47.03,2019-04-26
2017-04-24,61.61,49.288,505,23.66,47.03,2019-04-26
2017-04-25,62.76,50.208,367,20.16,50.11,2018-10-08
2017-04-26,62.03,49.624,502,20.15,49.53,2019-04-25
2017-04-27,61.73,49.384,502,23.81,47.03,2019-04-26
2017-04-28,62.81,50.248,364,20.22,50.11,2018-10-08
2017-05-01,64.57,51.656,229,20.15,51.56,2018-03-28
2017-05-02,63.78,51.024,230,20.82,50.5,2018-04-02
2017-05-03,62.2,49.76,497,20.37,49.53,2019-04-25
2017-05-04,59.09,47.272,497,20.41,47.03,2019-04-26
2017-05-05,61.67,49.336,496,23.74,47.03,2019-04-26
2017-05-08,61.44,49.152,495,23.45,47.03,2019-04-26
2017-05-09,64.25,51.4,225,21.4,50.5,2018-04-02
2017-05-10,65.04,52.032,222,20.73,51.56,2018-03-28
2017-05-11,64.62,51.696,221,20.21,51.56,2018-03-28
2017-05-12,64.96,51.968,220,20.63,51.56,2018-03-28
2017-05-15,63.18,50.544,221,20.07,50.5,2018-04-02
2017-05-16,63.4,50.72,220,20.35,50.5,2018-04-02
2017-05-17,61.22,48.976,488,23.18,47.03,2019-04-26
2017-05-18,62.61,50.088,486,20.89,49.53,2019-04-25
2017-05-19,62.17,49.736,485,20.33,49.53,2019-04-25
2017-05-22,62.07,49.656,484,20.2,49.53,2019-04-25
2017-05-23,60.77,48.616,484,22.61,47.03,2019-04-26
2017-05-24,62.04,49.632,482,20.16,49.53,2019-04-25
2017-05-25,63.37,50.696,213,20.31,50.5,2018-04-02
2017-05-26,65.03,52.024,210,20.71,51.56,2018-03-28
2017-05-30,67.02,53.616,209,23.07,51.56,2018-03-28
2017-05-31,68.2,54.56,208,24.4,51.56,2018-03-28
2017-06-01,68.07,54.456,207,24.25,51.56,2018-03-28
2017-06-02,67.97,54.376,206,24.14,51.56,2018-03-28
2017-06-05,69.46,55.568,205,25.77,51.56,2018-03-28
2017-06-06,70.57,56.456,203,20.87,55.84,2018-03-27
2017-06-07,71.93,57.544,202,22.37,55.84,2018-03-27
2017-06-08,74.0,59.2,201,24.54,55.84,2018-03-27
2017-06-09,71.46,57.168,200,21.86,55.84,2018-03-27
2017-06-12,71.8,57.44,199,22.23,55.84,2018-03-27
2017-06-13,75.19,60.152,100,20.4,59.85,2017-11-02
2017-06-14,76.13,60.904,99,21.38,59.85,2017-11-02
2017-06-15,75.07,60.056,98,20.27,59.85,2017-11-02
2017-06-16,74.28,59.424,195,24.82,55.84,2018-03-27
2017-06-19,73.96,59.168,194,24.5,55.84,2018-03-27
2017-06-20,74.45,59.56,193,25.0,55.84,2018-03-27
2017-06-21,75.28,60.224,94,20.5,59.85,2017-11-02
2017-06-22,76.52,61.216,93,21.79,59.85,2017-11-02
2017-06-23,76.69,61.352,92,21.96,59.85,2017-11-02
2017-06-26,75.5,60.4,91,20.73,59.85,2017-11-02
2017-06-27,72.47,57.976,188,22.95,55.84,2018-03-27
2017-06-28,74.25,59.4,187,24.79,55.84,2018-03-27
2017-06-29,72.15,57.72,186,22.61,55.84,2018-03-27
2017-06-30,72.32,57.856,185,22.79,55.84,2018-03-27
2017-07-03,70.52,56.416,184,20.82,55.84,2018-03-27
2017-07-05,65.42,52.336,184,21.19,51.56,2018-03-28
2017-07-06,61.77,49.416,454,23.86,47.03,2019-04-26
2017-07-07,62.64,50.112,316,20.0,50.11,2018-10-08
2017-07-10,63.21,50.568,183,20.11,50.5,2018-04-02
2017-07-11,65.44,52.352,180,21.21,51.56,2018-03-28
2017-07-12,65.9,52.72,179,21.76,51.56,2018-03-28
2017-07-13,64.68,51.744,178,20.28,51.56,2018-03-28
2017-07-14,65.56,52.448,177,21.35,51.56,2018-03-28
2017-07-17,63.91,51.128,178,20.98,50.5,2018-04-02
2017-07-18,65.65,52.52,175,21.46,51.56,2018-03-28
2017-07-19,65.05,52.04,174,20.74,51.56,2018-03-28
2017-07-20,65.98,52.784,173,21.86,51.56,2018-03-28
2017-07-21,65.68,52.544,172,21.5,51.56,2018-03-28
2017-07-24,68.5,54.8,171,24.73,51.56,2018-03-28
2017-07-25,67.92,54.336,170,24.09,51.56,2018-03-28
2017-07-26,68.77,55.016,169,25.03,51.56,2018-03-28
2017-07-27,66.89,53.512,168,22.92,51.56,2018-03-28
2017-07-28,67.01,53.608,167,23.06,51.56,2018-03-28
2017-07-31,64.69,51.752,166,20.3,51.56,2018-03-28
2017-08-01,63.91,51.128,167,20.98,50.5,2018-04-02
2017-08-02,65.18,52.144,164,20.9,51.56,2018-03-28
2017-08-03,69.42,55.536,163,25.73,51.56,2018-03-28
2017-08-04,71.38,57.104,161,21.77,55.84,2018-03-27
2017-08-07,71.03,56.824,160,21.39,55.84,2018-03-27
2017-08-08,73.04,58.432,159,23.55,55.84,2018-03-27
2017-08-09,72.71,58.168,158,23.2,55.84,2018-03-27
2017-08-10,71.08,56.864,157,21.44,55.84,2018-03-27
2017-08-11,71.57,57.256,156,21.98,55.84,2018-03-27
2017-08-14,72.76,58.208,155,23.25,55.84,2018-03-27
2017-08-15,72.47,57.976,154,22.95,55.84,2018-03-27
2017-08-16,72.58,58.064,153,23.06,55.84,2018-03-27
2017-08-17,70.38,56.304,152,20.66,55.84,2018-03-27
2017-08-18,69.49,55.592,152,25.8,51.56,2018-03-28
2017-08-21,67.57,54.056,151,23.69,51.56,2018-03-28
2017-08-22,68.27,54.616,150,24.48,51.56,2018-03-28
2017-08-23,70.55,56.44,148,20.85,55.84,2018-03-27
2017-08-24,70.59,56.472,147,20.9,55.84,2018-03-27
2017-08-25,69.61,55.688,147,25.93,51.56,2018-03-28
2017-08-28,69.13,55.304,146,25.42,51.56,2018-03-28
2017-08-29,69.47,55.576,145,25.78,51.56,2018-03-28
2017-08-30,70.64,56.512,143,20.95,55.84,2018-03-27
2017-08-31,71.18,56.944,142,21.55,55.84,2018-03-27
2017-09-01,71.08,56.864,141,21.44,55.84,2018-03-27
2017-09-05,69.92,55.936,140,20.14,55.84,2018-03-27
2017-09-06,68.91,55.128,140,25.18,51.56,2018-03-28
2017-09-07,70.12,56.096,138,20.37,55.84,2018-03-27
2017-09-08,68.68,54.944,138,24.93,51.56,2018-03-28
2017-09-11,72.74,58.192,136,23.23,55.84,2018-03-27
2017-09-12,72.55,58.04,135,23.03,55.84,2018-03-27
2017-09-13,73.25,58.6,134,23.77,55.84,2018-03-27
2017-09-14,75.53,60.424,35,20.76,59.85,2017-11-02
2017-09-15,75.96,60.768,34,21.21,59.85,2017-11-02
2017-09-18,77.0,61.6,33,22.27,59.85,2017-11-02
2017-09-19,75.02,60.016,32,20.22,59.85,2017-11-02
2017-09-20,74.78,59.824,129,25.33,55.84,2018-03-27
2017-09-21,73.3,58.64,128,23.82,55.84,2018-03-27
2017-09-22,70.22,56.176,127,20.48,55.84,2018-03-27
2017-09-25,69.0,55.2,127,25.28,51.56,2018-03-28
2017-09-26,69.05,55.24,126,25.33,51.56,2018-03-28
2017-09-27,68.19,54.552,125,24.39,51.56,2018-03-28
2017-09-28,67.92,54.336,124,24.09,51.56,2018-03-28
2017-09-29,68.22,54.576,123,24.42,51.56,2018-03-28
2017-10-02,68.31,54.648,122,24.52,51.56,2018-03-28
2017-10-03,69.63,55.704,121,25.95,51.56,2018-03-28
2017-10-04,71.0,56.8,119,21.35,55.84,2018-03-27
2017-10-05,71.07,56.856,118,21.43,55.84,2018-03-27
2017-10-06,71.38,57.104,117,21.77,55.84,2018-03-27
2017-10-09,68.59,54.872,117,24.83,51.56,2018-03-28
2017-10-10,71.12,56.896,115,21.48,55.84,2018-03-27
2017-10-11,70.92,56.736,114,21.26,55.84,2018-03-27
2017-10-12,71.14,56.912,113,21.51,55.84,2018-03-27
2017-10-13,71.11,56.888,112,21.47,55.84,2018-03-27
2017-10-16,70.12,56.096,111,20.37,55.84,2018-03-27
2017-10-17,71.15,56.92,110,21.52,55.84,2018-03-27
2017-10-18,71.93,57.544,109,22.37,55.84,2018-03-27
2017-10-19,70.36,56.288,108,20.64,55.84,2018-03-27
2017-10-20,69.02,55.216,108,25.3,51.56,2018-03-28
2017-10-23,67.4,53.92,107,23.5,51.56,2018-03-28
2017-10-24,67.47,53.976,106,23.58,51.56,2018-03-28
2017-10-25,65.17,52.136,105,20.88,51.56,2018-03-28
2017-10-26,65.23,52.184,104,20.96,51.56,2018-03-28
2017-10-27,64.17,51.336,105,21.3,50.5,2018-04-02
2017-10-30,64.02,51.216,104,21.12,50.5,2018-04-02
2017-10-31,66.31,53.048,101,22.24,51.56,2018-03-28
2017-11-01,64.22,51.376,102,21.36,50.5,2018-04-02
2017-11-02,59.85,47.88,370,21.42,47.03,2019-04-26
2017-11-03,61.22,48.976,369,23.18,47.03,2019-04-26
2017-11-06,60.56,48.448,368,22.34,47.03,2019-04-26
2017-11-07,61.21,48.968,367,23.17,47.03,2019-04-26
2017-11-08,60.88,48.704,366,22.75,47.03,2019-04-26
2017-11-09,60.6,48.48,365,22.39,47.03,2019-04-26
